"","Collar","File Name","Date_IV","Obs#","Offset","Area","Instrument Name","Pre-purge","Dead Band","Observation Length","Post-purge","Exp_Flux","Exp_R2","Tcham_IV","Pressure_IV","RH_IV","path","Date","Block","Plot","Treatment","sensorID"
"77","4-19-con","LICOR1-Vent-02feb22","1643809397",53,2.7,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.858143,0.991888,24.84,63.65,18.58,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 13:43:17,4,19,"control",94206128
"78","4-19-con","LICOR1-Vent-02feb22","1643809535",54,2.7,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.793789,0.990698,24.14,63.66,17.9,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 13:45:35,4,19,"control",94206128
"79","3-14-war","LICOR1-Vent-02feb22","1643811364",64,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.953683,0.985103,25.47,63.62,20.35,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 14:16:04,3,14,"warming",94206112
"80","3-14-war","LICOR1-Vent-02feb22","1643811502",65,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.746761,0.987859,30.1,63.61,15.06,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 14:18:22,3,14,"warming",94206112
"81","3-14-war","LICOR1-Vent-02feb22","1643811640",66,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.728008,0.991176,31.08,63.6,15.82,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 14:20:40,3,14,"warming",94206112
"82","3-14-war","LICOR1-Vent-02feb22","1643811925",67,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.63737,0.970595,30.54,63.59,15.79,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 14:25:25,3,14,"warming",94206112
"83","3-14-war","LICOR1-Vent-02feb22","1643812078",68,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.787451,0.987213,31.49,63.6,15.65,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 14:27:58,3,14,"warming",94206112
"84","3-14-war","LICOR1-Vent-02feb22","1643812229",69,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.850669,0.987311,31.04,63.6,16.38,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 14:30:29,3,14,"warming",94206112
"85","3-14-con","LICOR1-Vent-02feb22","1643812493",70,2.8,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,3.7392,0.998646,25.53,63.61,21.32,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 14:34:53,3,14,"control",94206124
"86","3-14-con","LICOR1-Vent-02feb22","1643812645",71,2.8,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,4.35739,0.999314,27.31,63.6,18.1,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 14:37:25,3,14,"control",94206124
"87","3-14-con","LICOR1-Vent-02feb22","1643812796",72,2.8,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,3.93656,0.999335,26.64,63.6,19.24,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 14:39:56,3,14,"control",94206124
"88","3-14-con","LICOR1-Vent-02feb22","1643812953",73,2.8,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,4.81644,0.998422,26.63,63.61,18.18,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 14:42:33,3,14,"control",94206124
"89","3-14-con","LICOR1-Vent-02feb22","1643813106",74,2.8,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,4.44302,0.999574,26.5,63.59,18.98,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 14:45:06,3,14,"control",94206124
"90","3-14-con","LICOR1-Vent-02feb22","1643813257",75,2.8,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,3.78275,0.999756,25.57,63.6,18.47,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 14:47:37,3,14,"control",94206124
"91","3-12-war","LICOR1-Vent-02feb22","1643813557",76,3,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.0759,0.984289,28.04,63.6,20,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 14:52:37,3,12,"warming",94206107
"92","3-12-war","LICOR1-Vent-02feb22","1643813708",77,3,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.962066,0.992162,32.42,63.6,15.87,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 14:55:08,3,12,"warming",94206107
"93","3-12-war","LICOR1-Vent-02feb22","1643813859",78,3,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.948456,0.996543,31.81,63.6,16.27,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 14:57:39,3,12,"warming",94206107
"94","3-12-con","LICOR1-Vent-02feb22","1643814164",79,2.7,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.10204,0.996239,23.63,63.59,20.08,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 15:02:44,3,12,"control",94206104
"95","3-12-con","LICOR1-Vent-02feb22","1643814315",80,2.7,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.28322,0.991868,24.88,63.59,20.07,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 15:05:15,3,12,"control",94206104
"96","3-12-con","LICOR1-Vent-02feb22","1643814466",81,2.7,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.01813,0.987298,25.22,63.58,17.62,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 15:07:46,3,12,"control",94206104
"97","3-12-con","LICOR1-Vent-02feb22","1643814624",82,2.7,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.961527,0.985243,24.67,63.59,15.97,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 15:10:24,3,12,"control",94206104
"98","3-12-con","LICOR1-Vent-02feb22","1643814776",83,2.7,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.985766,0.984578,24.41,63.57,15.45,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 15:12:56,3,12,"control",94206104
"99","3-12-con","LICOR1-Vent-02feb22","1643814929",84,2.7,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.921419,0.992517,22.35,63.59,17.24,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-02feb22_offset.txt",2022-02-02 15:15:29,3,12,"control",94206104
"100","3-3-con","LICOR1-Vent-23jan23b","1642936097",1,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.31112,0.979536,23.43,63.85,9.53,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 11:08:17,3,3,"control",94206129
"101","3-3-con","LICOR1-Vent-23jan23b","1642936234",2,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.27586,0.920755,23.21,63.85,10.08,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 11:10:34,3,3,"control",94206129
"102","3-3-con","LICOR1-Vent-23jan23b","1642936372",3,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.18214,0.983131,23.51,63.84,9.49,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 11:12:52,3,3,"control",94206129
"103","3-3-con","LICOR1-Vent-23jan23b","1642936522",4,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.943562,0.96765,22.93,63.85,9.78,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 11:15:22,3,3,"control",94206129
"104","3-3-con","LICOR1-Vent-23jan23b","1642936662",5,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.77893,0.898531,23.8,63.84,9.2,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 11:17:42,3,3,"control",94206129
"105","3-3-con","LICOR1-Vent-23jan23b","1642936801",6,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.08435,0.994301,23.58,63.85,13.21,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 11:20:01,3,3,"control",94206129
"106","3-3-con","LICOR1-Vent-23jan23b","1642939589",10,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.58984,0.988936,21.81,63.78,8.88,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 12:06:29,3,3,"control",94206129
"107","3-3-con","LICOR1-Vent-23jan23b","1642939740",11,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.08837,0.991601,21.98,63.78,7.59,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 12:09:00,3,3,"control",94206129
"108","3-3-con","LICOR1-Vent-23jan23b","1642939892",12,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.03377,0.993698,21.9,63.79,7.49,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 12:11:32,3,3,"control",94206129
"109","3-3-con","LICOR1-Vent-23jan23b","1642940050",13,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.05596,0.988998,22.39,63.79,10.15,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 12:14:10,3,3,"control",94206129
"110","3-3-con","LICOR1-Vent-23jan23b","1642940204",14,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.02397,0.99245,22.05,63.79,8.65,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 12:16:44,3,3,"control",94206129
"111","3-3-con","LICOR1-Vent-23jan23b","1642940357",15,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.16693,0.990937,21.68,63.79,7.39,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 12:19:17,3,3,"control",94206129
"112","3-3-con","LICOR1-Vent-23jan23b","1642943059",22,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.987279,0.983872,21.42,63.72,7.87,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 13:04:19,3,3,"control",94206129
"113","3-3-con","LICOR1-Vent-23jan23b","1642943209",23,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.0376,0.994687,22.25,63.73,7.48,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 13:06:49,3,3,"control",94206129
"114","3-3-con","LICOR1-Vent-23jan23b","1642943363",24,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.03328,0.995239,23.16,63.73,12.41,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 13:09:23,3,3,"control",94206129
"115","3-3-con","LICOR1-Vent-23jan23b","1642946857",28,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,2.06269,0.994321,22.96,63.69,25.13,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 14:07:37,3,3,"control",94206129
"116","3-3-con","LICOR1-Vent-23jan23b","1642947011",29,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.42852,0.997034,22.77,63.69,25.24,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 14:10:11,3,3,"control",94206129
"117","3-3-con","LICOR1-Vent-23jan23b","1642947163",30,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.39578,0.997455,24.76,63.7,14.33,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 14:12:43,3,3,"control",94206129
"118","3-3-con","LICOR1-Vent-23jan23b","1642947316",31,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.37461,0.99586,23.39,63.7,12.7,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 14:15:16,3,3,"control",94206129
"119","3-3-con","LICOR1-Vent-23jan23b","1642947467",32,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.25706,0.994101,23.84,63.71,28.62,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 14:17:47,3,3,"control",94206129
"120","3-3-con","LICOR1-Vent-23jan23b","1642947620",33,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.41555,0.996955,23.26,63.7,21.43,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 14:20:20,3,3,"control",94206129
"121","3-3-con","LICOR1-Vent-23jan23b","1642950350",37,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,2.66512,0.952567,20.09,63.64,17.04,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 15:05:50,3,3,"control",94206129
"122","3-3-con","LICOR1-Vent-23jan23b","1642950502",38,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.37464,0.957881,21.07,63.64,16.14,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 15:08:22,3,3,"control",94206129
"123","3-3-con","LICOR1-Vent-23jan23b","1642950655",39,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.84065,0.940775,20.56,63.65,16.03,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 15:10:55,3,3,"control",94206129
"124","3-3-con","LICOR1-Vent-23jan23b","1642950818",40,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.54765,0.957888,20.48,63.64,17.65,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 15:13:38,3,3,"control",94206129
"125","3-3-con","LICOR1-Vent-23jan23b","1642950969",41,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.649,0.984934,21.09,63.65,16.79,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 15:16:09,3,3,"control",94206129
"126","3-3-con","LICOR1-Vent-23jan23b","1642951121",42,3.4,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.69045,0.93199,19.51,63.64,17.02,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 15:18:41,3,3,"control",94206129
"127","3-3-war","LICOR1-Vent-23jan23b","1642937025",7,2.9,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.891975,0.993878,25.51,63.82,18.3,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 11:23:45,3,3,"warming",94206111
"128","3-3-war","LICOR1-Vent-23jan23b","1642937162",8,2.9,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.936761,0.988795,31.61,63.82,9.03,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 11:26:02,3,3,"warming",94206111
"129","3-3-war","LICOR1-Vent-23jan23b","1642937301",9,2.9,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.799443,0.99328,32.64,63.8,6.61,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 11:28:21,3,3,"warming",94206111
"130","3-3-war","LICOR1-Vent-23jan23b","1642940608",16,2.9,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.747809,0.992802,24.58,63.75,8.6,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 12:23:28,3,3,"warming",94206111
"131","3-3-war","LICOR1-Vent-23jan23b","1642940761",17,2.9,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.824623,0.992622,29.54,63.75,6.72,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 12:26:01,3,3,"warming",94206111
"132","3-3-war","LICOR1-Vent-23jan23b","1642940912",18,2.9,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.959757,0.990057,30.32,63.74,6.26,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 12:28:32,3,3,"warming",94206111
"133","3-3-war","LICOR1-Vent-23jan23b","1642941069",19,2.9,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.74252,0.98549,30.44,63.75,6.61,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 12:31:09,3,3,"warming",94206111
"134","3-3-war","LICOR1-Vent-23jan23b","1642941221",20,2.9,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.825422,0.991768,30.93,63.75,6.4,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 12:33:41,3,3,"warming",94206111
"135","3-3-war","LICOR1-Vent-23jan23b","1642941372",21,2.9,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.70374,0.99553,30.8,63.74,5.63,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 12:36:12,3,3,"warming",94206111
"136","3-3-war","LICOR1-Vent-23jan23b","1642943620",25,2.9,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.849594,0.992318,25.19,63.72,14.74,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 13:13:40,3,3,"warming",94206111
"137","3-3-war","LICOR1-Vent-23jan23b","1642943771",26,2.9,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.738247,0.991451,30.72,63.72,9.85,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 13:16:11,3,3,"warming",94206111
"138","3-3-war","LICOR1-Vent-23jan23b","1642943925",27,2.9,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.82602,0.985797,31.31,63.71,8.46,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 13:18:45,3,3,"warming",94206111
"139","3-3-war","LICOR1-Vent-23jan23b","1642947847",34,2.9,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.907102,0.989811,27.03,63.68,22.39,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 14:24:07,3,3,"warming",94206111
"140","3-3-war","LICOR1-Vent-23jan23b","1642947999",35,2.9,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.01053,0.993639,29.63,63.68,20.6,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 14:26:39,3,3,"warming",94206111
"141","3-3-war","LICOR1-Vent-23jan23b","1642948150",36,2.9,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.832411,0.993546,31.62,63.66,11.43,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 14:29:10,3,3,"warming",94206111
"142","3-3-war","LICOR1-Vent-23jan23b","1642951371",43,2.9,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,1.08284,0.988733,22.22,63.62,21.05,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 15:22:51,3,3,"warming",94206111
"143","3-3-war","LICOR1-Vent-23jan23b","1642951522",44,2.9,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.966127,0.904999,26.07,63.61,17.96,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 15:25:22,3,3,"warming",94206111
"144","3-3-war","LICOR1-Vent-23jan23b","1642951673",45,2.9,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.726658,0.985213,26.18,63.65,17.73,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 15:27:53,3,3,"warming",94206111
"145","3-3-war","LICOR1-Vent-23jan23b","1642951838",46,2.9,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.815577,0.980682,27.02,63.63,17.11,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 15:30:38,3,3,"warming",94206111
"146","3-3-war","LICOR1-Vent-23jan23b","1642951993",47,2.9,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.659499,0.968902,27.31,63.63,15.56,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 15:33:13,3,3,"warming",94206111
"147","3-3-war","LICOR1-Vent-23jan23b","1642952146",48,2.9,317.8,"LICOR-UNA-1",00:15:00,00:30:00,01:30:00,00:30:00,0.899924,0.992983,26.91,63.63,17.01,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR1-Vent-23jan23b_offset.txt",2022-01-23 15:35:46,3,3,"warming",94206111
"148","4-8-con","LICOR2VENT-16nov21","1637060759",14,3,317.8,"UNA-LICOR-2",00:15:00,00:30:00,01:30:00,00:30:00,4.28183,0.996113,18.42,63.74,52.86,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR2VENT-16NOV2021_offset.txt",2021-11-16 11:05:59,4,8,"control",94206127
"149","4-8-con","LICOR2VENT-16nov21","1637060896",15,3,317.8,"UNA-LICOR-2",00:15:00,00:30:00,01:30:00,00:30:00,4.05027,0.996621,20.62,63.74,42.17,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR2VENT-16NOV2021_offset.txt",2021-11-16 11:08:16,4,8,"control",94206127
"150","4-8-con","LICOR2VENT-16nov21","1637061033",16,3,317.8,"UNA-LICOR-2",00:15:00,00:30:00,01:30:00,00:30:00,3.97531,0.999329,20.86,63.73,47.57,"/Users/yessicamurray/Box/J Murray/Projects/Paramo 2021/datos!/all CO2 data/LICOR2VENT-16NOV2021_offset.txt",2021-11-16 11:10:33,4,8,"control",94206127
